"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"321","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"322","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"323","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"324","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"325","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"326","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"327","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"328","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"329","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"330","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"331","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"332","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"333","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"334","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"335","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"336","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"337","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"338","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='messagebus',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"339","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"340","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='netdata',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='netdata',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"341","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"342","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='nogroup',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"343","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='root',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='root',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='root',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"344","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='root',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='root',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='root',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"345","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='syslog',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"346","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='syslog',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='syslog',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"347","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"348","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-network',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"349","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"350","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='systemd-resolve',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"351","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='www-data',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='www-data',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='www-data',family='cpu',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"352","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='www-data',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='www-data',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='www-data',family='cpu',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"353","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"354","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"355","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"356","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"357","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"358","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"359","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"360","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"361","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"362","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"363","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_load_load_average{chart='system.load',dimension='load1',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load1',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load1',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"364","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_load_load_average{chart='system.load',dimension='load15',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load15',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load15',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
"365","netdata:XSMFRj26ES:EDv743y5Y9:r9xVzXPZrE_system_load_load_average{chart='system.load',dimension='load5',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load5',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load5',family='load',instance='[fc6e:e462:5c1a:90f4:a417:2879:a27e:db5b]:19999',job='netdata'}"
