"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"366","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"367","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"368","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"369","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"370","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"371","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"372","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"373","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"374","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"375","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"376","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"377","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"378","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"379","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"380","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"381","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"382","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"383","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"384","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"385","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"386","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"387","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"388","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"389","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"390","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"391","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"392","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"393","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"394","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"395","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"396","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"397","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"398","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"399","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='guest',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"400","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='guest',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"401","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"402","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"403","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='idle',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='idle',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='idle',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"404","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='idle',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='idle',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='idle',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"405","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"406","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"407","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"408","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"409","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"410","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
